atleta_id,apelido,ano,rodada_id,clube_id,posicao_id,status_pre,status_inicial,preco_num,variacao_num,media_num,jogos_num,pontos_num,minutos_jogados,entrou_em_campo,home_dummy,opponent,match_id,G,A,SG,FF,FT,FD,DD,DP,DE,DS,FS,PS,GS,GC,CA,CV,FC,I,PP,PC
11114,Théo Ramos,2024,20,108,4,Nulo,reserva,4.2,0.0,1.64,12,0.0,0.0,False,,,900848,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10877,Sérgio Tavares,2025,15,105,1,Nulo,0,2.0,0.0,0.0,0,0.0,0.0,False,,,901291,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10922,Rafael Guimarães,2023,32,102,6,Provável,0,11.66,-0.44,5.43,7,3.17,98.0,True,0.0,106.0,900571,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10685,Yago Barbosa,2022,10,111,4,Provável,titular,3.67,-0.57,1.59,7,-1.0,99.0,True,0.0,105.0,900262,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
10212,Samuel Oliveira,2024,1,105,1,Nulo,reserva,5.0,0.0,0.0,0,0.0,0.0,False,1.0,110.0,900764,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11063,Cauã Escobar,2024,33,116,6,Provável,0,7.68,-0.32,4.61,29,3.1,100.0,True,1.0,103.0,900943,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10754,Hugo Vasques,2025,7,103,2,Nulo,0,4.65,0.0,2.27,4,0.0,0.0,False,1.0,114.0,901273,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10570,Heitor Cardoso,2022,16,105,2,NULO,0,3.53,0.0,1.93,3,0.0,0.0,False,1.0,124.0,900252,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10064,Gustavo Oliveira,2024,29,104,4,Provável,0,8.67,0.0,4.3,26,0.0,0.0,False,1.0,101.0,901083,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11793,Vinícius Oliveira,2024,2,105,2,Nulo,0,-3.0,0.0,0.0,0,0.0,0.0,False,0.0,104.0,900773,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10209,Adriel Xerez,2022,9,111,1,Provável,titular,12.32,1.76,3.69,8,8.5,96.0,True,0.0,107.0,900244,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11079,Samuel Duarte,2025,5,116,5,Nulo,reserva,3.5,0.0,1.43,3,0.0,0.0,False,0.0,105.0,901211,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11783,Emerson Klein,2023,34,120,4,Nulo,titular,-5.92,0.37,3.59,16,5.7,,True,0.0,104.0,900648,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10685,Yago Barbosa,2024,20,101,4,Provável,reserva,4.33,0.0,1.87,14,0.0,0.0,False,1.0,126.0,900844,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11328,Wesley Lacerda,2022,30,124,4,Nulo,0,2.0,0.0,0.0,0,0.0,,False,1.0,118.0,900097,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11921,Rafael Dantas 2,2024,18,102,5,Nulo,0,2.42,0.0,3.9,1,0.0,0.0,False,1.0,114.0,901135,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11524,Otávio Hollanda,2024,22,117,1,Nulo,0,1.0,0.0,0.0,0,0.0,0.0,False,0.0,125.0,900898,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10193,Yuri Henriques,2025,5,107,3,Provável,titular,10.45,-0.28,4.03,3,3.7,99.0,True,,,901219,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11651,Zeca Carvalho,2023,24,104,2,Nulo,0,"2,56",0.0,3.19,9,0.0,0.0,False,1.0,109.0,900738,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11652,Bento Xerez,2023,1,104,5,Nulo,0,1.0,0.0,0.0,0,0.0,0.0,False,0.0,110.0,900385,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10221,Ulisses Queiroz,2024,14,103,5,Nulo,titular,5.69,0.78,2.33,4,6.0,69.0,True,1.0,116.0,901046,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11015,Otávio Tavares,2022,17,110,5,Nulo,0,3.31,0.0,1.22,8,0.0,0.0,False,0.0,123.0,900271,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11373,Caio Hollanda,2023,29,102,4,Nulo,0,5.42,0.0,1.7,1,0.0,0.0,False,0.0,125.0,900488,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11008,Cléber Gomes,2022,38,110,5,Nulo,0,2.0,0.0,0.0,0,0.0,0.0,False,1.0,105.0,900283,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10570,Heitor Cardoso,2024,11,112,2,Suspenso,titular,8.4,-1.01,3.22,9,1.5,106.0,True,0.0,104.0,900963,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
11079,Samuel Duarte,2022,7,126,5,Provável,0,6.39,0.0,3.22,6,0.0,0.0,False,1.0,121.0,900198,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11151,Elias Xerez,2022,37,121,2,Nulo,0,2.62,0.0,1.26,13,0.0,0.0,False,1.0,103.0,900240,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10288,Yago Dantas,2022,16,102,1,Nulo,reserva,3.0,0.0,0.0,0,0.0,0.0,False,0.0,127.0,900259,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11230,Norberto Klein,2022,7,125,4,Nulo,reserva,"1,0",0.0,0.0,0,0.0,0.0,False,1.0,105.0,900197,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
11883,Juliano Vasques 2,2024,23,116,4,Nulo,reserva,0.64,0.0,-3.3,1,0.0,0.0,False,1.0,112.0,900953,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10418,Ubirajara Escobar,2024,2,105,5,Nulo,0,8.0,0.0,0.0,0,0.0,0.0,False,0.0,104.0,900773,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10363,Felipe Oliveira,2025,1,112,5,Provável,titular,9.63,1.63,8.8,1,8.8,94.0,True,1.0,128.0,901146,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10563,Hugo Zanetti,2025,30,111,5,Nulo,reserva,9.11,-0.92,3.95,25,-0.9,18.0,True,1.0,124.0,901506,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
10452,Alan Queiroz,2025,4,116,4,Nulo,0,2.0,0.0,0.0,0,0.0,0.0,False,1.0,125.0,901188,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11739,Valter Xerez,2025,6,114,4,Nulo,reserva,"3,92",0.92,3.2,1,3.2,20.0,True,1.0,115.0,901237,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10183,Murilo Lacerda,2022,13,111,6,Provável,0,12.75,0.38,5.5,12,6.35,0.0,True,,,900151,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
11056,Gustavo Zanetti,2022,24,114,4, Nulo ,0,2.1,0.0,-0.15,2,0.0,0.0,False,,,900376,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10482,Alan Tavares,2025,12,109,2,Nulo,reserva,6.64,0.0,4.7,2,0.0,0.0,False,0.0,125.0,901199,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11334,Yago Hollanda,2023,15,112,5,Nulo,0,1.0,0.0,0.0,0,0.0,0.0,False,1.0,121.0,900760,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10192,Matheus Guimarães,2024,14,116,2,Provável,reserva,5.41,-0.19,3.56,5,2.4,75.0,True,0.0,103.0,901046,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11920,Hugo Klein 2,2024,16,106,0,Provável,0,9.48,0.6,5.97,8,8.32,101.0,True,1.0,103.0,901105,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10417,Elias Dantas,2022,23,122,5,Dúvida,0,3.08,-0.92,0.2,1,0.2,37.0,True,1.0,114.0,900369,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
10802,Quintino Vasques,2024,2,125,4,Nulo,reserva,3.5,0.09,2.7,2,0.4,31.0,True,1.0,112.0,900778,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10706,Lucas Henriques,2025,13,104,6,Provável,0,9.08,-0.27,5.47,13,5.82,101.0,True,1.0,111.0,901228,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10344,Matheus Cardoso,2022,18,111,4,Provável,titular,4.39,0.35,1.75,15,3.2,79.0,True,0.0,127.0,900319,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11300,Geraldo Oliveira,2023,30,102,4,Nulo,0,4.08,0.0,2.25,2,0.0,0.0,False,1.0,127.0,900511,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10380,Samuel Esteves,2025,17,124,4,Nulo,reserva,4.44,-0.14,1.75,13,1.0,22.0,True,0.0,112.0,901366,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10641,Joaquim Ramos,2023,31,112,3,Nulo,reserva,7.91,0.0,3.66,14,0.0,0.0,False,0.0,108.0,900538,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11885,Anderson Vasques 2,2025,5,113,2,Nulo,0,1.85,0.0,0.8,2,0.0,0.0,False,1.0,114.0,901217,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11767,Ivan Iglesias,2023,29,113,2,Nulo,reserva,1.06,0.0,1.8,1,0.0,0.0,False,1.0,101.0,900486,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11599,Kaique Iglesias,2024,34,120,2,Nulo,0,2.0,0.0,0.0,0,0.0,0.0,False,,,900928,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10366,Ivan Antunes,2022,14,108,4,Provável,0,8.23,-1.5,4.41,10,0.4,47.0,True,1.0,115.0,900183,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10325,Cléber Xerez,2023,23,107,2,Provável,titular,9.18,-0.12,5.37,20,5.8,100.0,True,1.0,118.0,900712,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
10037,Rafael Oliveira,2022,1,124,6,Provável,0,7.06,0.06,3.69,1,3.69,0.0,True,0.0,107.0,900004,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
10621,Tiago Aguiar,2023,14,106,2,Nulo,reserva,3.49,0.0,2.37,3,0.0,0.0,False,1.0,112.0,900412,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11323,Elias Fontes,2023,22,104,2,Provável,titular,5.89,1.12,3.7,6,5.2,245.0,True,1.0,106.0,900688,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
10844,Adriel Yamamoto,2023,30,120,4,Nulo,titular,6.16,-0.09,2.23,25,1.1,89.0,True,1.0,108.0,900517,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
11012,Osvaldo Hollanda,2025,8,125,3,Provável,titular,11.07,4.07,12.7,1,12.7,92.0,True,1.0,115.0,901309,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11495,Fabrício Fontes,2022,10,101,5,Nulo,reserva,1.0,0.0,0.0,0,0.0,0.0,False,0.0,110.0,900263,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10074,Danilo Escobar,2023,22,123,5,Provável,titular,"6,33",1.4,3.49,17,8.1,65.0,True,1.0,109.0,900689,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
11645,Norberto Tavares,2023,35,109,2,Nulo,0,1.0,0.0,0.0,0,0.0,0.0,False,0.0,102.0,900671,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10516,Valter Tavares,2024,38,113,4,Provável,titular,3.51,-0.21,2.3,29,0.9,98.0,True,1.0,103.0,900811,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
10467,Vinícius Aguiar,2023,5,103,3,Nulo,0,4.33,0.0,0.9,1,0.0,0.0,False,0.0,102.0,900466,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10278,Ícaro Ramos,2024,28,127,5,Nulo,reserva,3.16,0.0,1.8,17,0.0,0.0,False,0.0,125.0,901098,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10018,Renan Werneck,2022,5,103,2,Provável,reserva,7.0,0.0,0.0,0,0.0,0.0,False,0.0,110.0,900123,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10128,Leandro Guimarães,2025,9,125,5,Nulo,reserva,5.62,-2.27,2.08,5,-3.6,39.0,True,0.0,106.0,901322,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
10108,Zico Iglesias,2023,11,111,2,NULO,reserva,3.94,0.0,2.2,1,0.0,0.0,False,,,900610,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10186,Wesley Klein,2024,3,106,3,Nulo,titular,3.84,-0.11,0.95,2,1.9,100.0,True,0.0,105.0,900784,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10970,Quintino Zanetti,2025,37,112,4,Provável,titular,7.85,0.65,4.06,30,9.6,98.0,True,1.0,102.0,901256,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
12067,Zeca Jardim 2,2025,23,103,2,NULO,0,1.0,0.0,0.0,0,0.0,0.0,False,,,901311,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11126,Matheus Hollanda,2022,13,125,2,Nulo,0,4.23,0.0,5.4,1,0.0,,False,1.0,123.0,900157,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11360,Juliano Siqueira,2023,18,113,2,Nulo,0,5.46,0.0,3.5,6,0.0,0.0,False,0.0,106.0,900531,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10834,Gustavo Cardoso,2023,17,104,5,Provável,titular,6.34,0.32,3.24,14,5.5,94.0,True,0.0,108.0,900492,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10776,Théo Werneck,2024,37,125,4,Dúvida,reserva,7.11,-0.53,3.97,29,0.0,9.0,True,0.0,126.0,900839,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11451,Douglas Werneck,2024,32,101,2,Nulo,0,5.87,0.0,4.17,25,0.0,,False,0.0,112.0,900982,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10209,Adriel Xerez,2022,18,111,1,Provável,titular,11.45,-0.61,3.82,17,4.0,101.0,True,0.0,127.0,900319,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11808,NÍCOLAS YAMAMOTO 2,2023,38,107,4,Nulo,0,1.0,0.0,0.0,0,0.0,,False,0.0,112.0,900725,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10172,Ivan Cardoso,2023,31,127,3,Provável,titular,7.14,-0.84,3.25,27,1.2,106.0,True,1.0,777.0,900545,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10303,Valter Machado,2022,8,124,5,Nulo,reserva,4.78,0.0,2.12,4,0.0,0.0,False,,,900223,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10628,Otávio Aguiar,2023,10,110,1,Suspenso,titular,4.72,0.46,3.28,6,3.0,,True,0.0,111.0,900592,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10667,Felipe Lacerda,2025,19,103,4,Provável,titular,5.84,0.14,2.87,15,5.2,78.0,True,0.0,115.0,901440,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
10045,Valter Zanetti,2025,4,111,6,Provável,0,-9.13,-0.72,4.63,4,3.23,0.0,True,,,901184,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10599,Zeca Esteves,2025,12,116,5,PROVÁVEL,titular,10.38,-0.46,7.48,5,2.9,87.0,True,1.0,112.0,901198,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10630,Kaique Gomes,2022,6,107,5,Nulo,reserva,3.77,-1.23,0.6,1,0.6,28.0,True,1.0,110.0,900174,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11241,Lucas Yamamoto,2023,35,105,4,Provável,0,4.56,0.0,1.59,24,0.0,,False,,,900670,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10203,Cauã Nogueira,2025,99,113,1,Provável,titular,7.33,-0.09,4.16,22,4.2,111.0,True,0.0,114.0,901377,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10941,Geraldo Yamamoto,2023,19,102,1,Nulo,0,2.0,0.0,0.0,0,0.0,0.0,False,1.0,114.0,900582,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10315,Zeca Aguiar,2025,9,125,4, Nulo ,reserva,6.32,0.24,2.37,6,2.3,51.0,True,0.0,106.0,901322,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10731,Adriel Peixoto,2023,36,118,4,Nulo,titular,4.26,0.67,1.77,7,3.4,85.0,True,0.0,113.0,900696,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10810,Emerson Zanetti,2024,11,112,4,Nulo,0,7.0,0.0,0.0,0,0.0,0.0,False,0.0,104.0,900963,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10128,Leandro Guimarães,2022,7,101,5,Nulo,reserva,7.31,0.0,5.8,2,0.0,0.0,False,1.0,118.0,900192,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10318,Ícaro Zanetti,2022,30,125,4,Nulo,reserva,3.05,0.0,1.56,17,0.0,0.0,False,0.0,120.0,900100,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11392,Quintino Dantas,2022,28,122,5,Nulo,0,1.65,0.0,0.9,1,0.0,0.0,False,,,900063,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10025,Breno Barbosa,2022,16,127,5,Provável,reserva,4.23,0.0,1.91,8,0.0,0.0,False,1.0,102.0,900259,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10044,Gustavo Guimarães,2024,31,112,1, Provável ,0,9.75,0.0,4.66,16,0.0,,False,0.0,120.0,901038,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10418,Ubirajara Escobar,2025,17,105,0,NULO,reserva,5.94,0.0,2.02,6,0.0,0.0,False,0.0,108.0,901364,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11900,Renan Xerez 2,2024,13,108,5,Nulo,0,1.0,0.0,0.0,0,0.0,0.0,False,1.0,104.0,901017,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10900,Danilo Tavares,2023,25,104,1,Nulo,0,2.0,0.0,0.0,0,0.0,0.0,False,0.0,101.0,900740,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
